iter	MultiClass
1547	0.3095348771
1548	0.309329922
1549	0.3091414496
1550	0.3089124667
1551	0.3088497923
1552	0.3086028671
1553	0.3083025418
1554	0.3081182911
1555	0.3079564513
1556	0.3077297365
1557	0.3075542436
1558	0.3073765275
1559	0.3072196057
1560	0.3070786724
1561	0.3069048861
1562	0.3067407783
1563	0.3065002307
1564	0.3063671345
1565	0.3061976149
1566	0.3059449185
1567	0.305742501
1568	0.3055687596
1569	0.3054356859
1570	0.3052384332
1571	0.3049638199
1572	0.3047507358
1573	0.3045493063
1574	0.3043728254
1575	0.3041622563
1576	0.3040581058
1577	0.3039370236
1578	0.3037204588
1579	0.3035314923
1580	0.303409422
1581	0.303245696
1582	0.3030683393
1583	0.302906522
1584	0.3027030041
1585	0.3025496527
1586	0.3023121366
1587	0.3021360598
1588	0.302037658
1589	0.3018526887
1590	0.3016940377
1591	0.3016088849
1592	0.3014320447
1593	0.30130582
1594	0.3009981067
1595	0.3007145784
1596	0.3005974933
1597	0.3004181829
1598	0.3002305638
1599	0.3000719353
1600	0.2997826358
1601	0.2996101744
1602	0.2994665464
1603	0.2992920865
1604	0.2991655475
1605	0.2988776852
1606	0.2987666856
1607	0.2985080834
1608	0.2983932888
1609	0.2981895464
1610	0.2979953028
1611	0.2978036191
1612	0.2977250908
1613	0.2976105882
1614	0.2974600213
1615	0.2972841466
1616	0.2971049036
1617	0.2969094249
1618	0.2967237595
1619	0.2965110796
1620	0.2963836647
1621	0.2962899787
1622	0.2960465342
1623	0.295889006
1624	0.2956859597
1625	0.2954334206
1626	0.2952716707
1627	0.2950809751
1628	0.2948978696
1629	0.294686829
1630	0.2945644892
1631	0.2944143715
1632	0.2942353305
1633	0.2940684382
1634	0.2939017031
1635	0.2936301438
1636	0.2934685736
1637	0.2933583824
1638	0.2931602315
1639	0.2929256347
1640	0.2928027784
1641	0.2926560515
1642	0.2925604342
1643	0.2924469421
1644	0.2922287156
1645	0.2920807761
1646	0.2919667225
1647	0.2918062301
1648	0.2916122111
1649	0.2915459213
1650	0.2913246183
1651	0.2910346676
1652	0.2909418124
1653	0.2908192705
1654	0.290626262
1655	0.2904054755
1656	0.2901590444
1657	0.290005693
1658	0.2898970289
1659	0.2896292422
1660	0.2894963481
1661	0.2893317912
1662	0.2890978007
1663	0.2889081605
1664	0.2888100956
1665	0.2886366462
1666	0.2885002041
1667	0.2882950469
1668	0.2880629427
1669	0.2878684745
1670	0.2878011517
1671	0.2877066348
1672	0.2875195771
1673	0.2873140381
1674	0.2871294506
1675	0.287008256
1676	0.2867998203
1677	0.2866096637
1678	0.2865048171
1679	0.2863182309
1680	0.2861286132
1681	0.2859408145
1682	0.2857471547
1683	0.2856350324
1684	0.2853586451
1685	0.2851967605
1686	0.2850779463
1687	0.2848705884
1688	0.2846998112
1689	0.2845804581
1690	0.2844230422
1691	0.2842619435
1692	0.2841363251
1693	0.2840389339
1694	0.2838800359
1695	0.2837825548
1696	0.283675485
1697	0.2835705261
1698	0.2833829295
1699	0.2831666117
1700	0.2829335867
1701	0.2826610843
1702	0.2825205777
1703	0.2823122767
1704	0.2821869054
1705	0.2819132352
1706	0.2818113752
1707	0.2816030293
1708	0.2814055072
1709	0.2813412384
1710	0.2810800312
1711	0.2808602553
1712	0.2807428333
1713	0.2803812483
1714	0.2802696425
1715	0.2801101157
1716	0.279940888
1717	0.2797531566
1718	0.2795464724
1719	0.2794240877
1720	0.2792291704
1721	0.2791222803
1722	0.278914159
1723	0.2786309451
1724	0.2785423565
1725	0.2784199269
1726	0.2782043502
1727	0.2780587236
1728	0.2778032652
1729	0.2776116041
1730	0.2774838075
1731	0.2771836394
1732	0.2770296143
1733	0.2767685195
1734	0.2766632462
1735	0.2765650465
1736	0.2762300493
1737	0.2761242819
1738	0.2760303489
1739	0.275854856
1740	0.2757386916
1741	0.2756288822
1742	0.27547973
1743	0.2753265358
1744	0.2752211952
1745	0.2750217194
1746	0.2748473717
1747	0.2746904274
1748	0.2745830881
1749	0.2743743829
1750	0.274218988
1751	0.2740213087
1752	0.2739123751
1753	0.2737962107
1754	0.2736215262
1755	0.2734941113
1756	0.2733846388
1757	0.2732800392
1758	0.2732035768
1759	0.2729997445
1760	0.2728755185
1761	0.2727830226
1762	0.2725572284
1763	0.272330536
1764	0.2721318013
1765	0.2718727275
1766	0.2717676114
1767	0.2716308549
1768	0.2713668632
1769	0.2711959064
1770	0.2710914191
1771	0.2709731438
1772	0.2707852328
1773	0.2704222779
1774	0.2702779763
1775	0.2701125436
1776	0.2699425299
1777	0.2698012149
1778	0.2696875207
1779	0.2695362352
1780	0.2693741485
1781	0.2692092772
1782	0.2690385898
1783	0.268873247
1784	0.2687561619
1785	0.2686361126
1786	0.2684341442
1787	0.2683008908
1788	0.2682183205
1789	0.2681050753
1790	0.2679493211
1791	0.267824354
1792	0.2676215996
1793	0.2674051696
1794	0.2673093952
1795	0.2671955213
1796	0.2671136246
1797	0.2669849971
1798	0.2668179252
1799	0.2665815543
1800	0.2663953948
1801	0.2662543493
1802	0.2660820226
1803	0.2659446598
1804	0.265852658
1805	0.2657112082
1806	0.2655914958
1807	0.2654373135
1808	0.2652390952
1809	0.2651759492
1810	0.2650369472
1811	0.2649131477
1812	0.2646442832
1813	0.2643922381
1814	0.2642660808
1815	0.2640579819
1816	0.2638975793
1817	0.2635792668
1818	0.2634288347
1819	0.263350284
1820	0.2632222853
1821	0.2630036321
1822	0.2628716812
1823	0.2627214063
1824	0.2626328626
1825	0.2625290265
1826	0.2624434021
1827	0.2623099242
1828	0.2622015296
1829	0.262083681
1830	0.2618963762
1831	0.2618057666
1832	0.2616741975
1833	0.2615208461
1834	0.2613832363
1835	0.2612846773
1836	0.261167435
1837	0.2610539204
1838	0.2609677346
1839	0.2608671995
1840	0.260752607
1841	0.2606123025
1842	0.2605105997
1843	0.2602456425
1844	0.2601323524
1845	0.2600014569
1846	0.2598481055
1847	0.2597715084
1848	0.2596292054
1849	0.2594839381
1850	0.2593331691
1851	0.2590911394
1852	0.2589775125
1853	0.2588590576
1854	0.2587745784
1855	0.2586088314
1856	0.2584685493
1857	0.2583532607
1858	0.2582630329
1859	0.2581431408
1860	0.258012672
1861	0.2578648896
1862	0.257761817
1863	0.2576615289
1864	0.2575178111
1865	0.2574196564
1866	0.2573355365
1867	0.2571746175
1868	0.2570156297
1869	0.2568630642
1870	0.2567619228
1871	0.2566293656
1872	0.256485311
1873	0.2563841471
1874	0.2562576081
1875	0.2560911873
1876	0.2559302683
1877	0.2557680693
1878	0.2555731295
1879	0.2554785902
1880	0.2553055674
1881	0.2551427172
1882	0.2550575419
1883	0.2549107027
1884	0.2547384884
1885	0.2545900099
1886	0.2544348621
1887	0.2542644666
1888	0.2541182562
1889	0.2540406037
1890	0.2539124254
1891	0.2537007335
1892	0.2536163442
1893	0.2535240505
1894	0.2533820393
1895	0.2532305517
1896	0.2531475323
1897	0.2530557101
1898	0.2529205255
1899	0.2527654225
1900	0.2525612983
1901	0.2524106641
1902	0.2523119479
1903	0.2521357589
1904	0.2520818872
1905	0.2519429749
1906	0.2518394083
1907	0.2517462387
1908	0.2516710563
1909	0.2515395321
1910	0.2514139811
1911	0.2512208154
1912	0.251049387
1913	0.2508903094
1914	0.250731838
1915	0.2505540771
1916	0.2504003215
1917	0.2503138887
1918	0.2502152623
1919	0.250106194
1920	0.2500243422
1921	0.2499265692
1922	0.2497769006
1923	0.2496577944
1924	0.2494702427
1925	0.2493661146
1926	0.2492732819
1927	0.2491499541
1928	0.2490589852
1929	0.2489632332
1930	0.2488710517
1931	0.2487835635
1932	0.2486148523
1933	0.2485068618
1934	0.2484034524
1935	0.248258724
1936	0.2481502171
1937	0.2479820897
1938	0.2479107697
1939	0.2477570815
1940	0.2476252878
1941	0.2474531408
1942	0.2473085697
1943	0.2471986031
1944	0.2471189745
1945	0.246958527
1946	0.2468690177
1947	0.2467239526
1948	0.2465363335
1949	0.2464069201
1950	0.2463091471
1951	0.246078727
1952	0.2458204841
1953	0.2455943082
1954	0.2454235759
1955	0.2452718189
1956	0.2451810746
1957	0.2450594983
1958	0.245005649
1959	0.244912457
1960	0.2447392321
1961	0.2445965697
1962	0.2444720068
1963	0.2443815769
1964	0.2442905631
1965	0.2441450488
1966	0.2439558353
1967	0.2438739611
1968	0.2437469729
1969	0.2436375678
1970	0.2434774347
1971	0.2433728351
1972	0.2432293867
1973	0.2431344881
1974	0.2430203447
1975	0.2428754143
1976	0.2427451925
1977	0.2426767469
1978	0.2425367792
1979	0.2424081742
1980	0.2423479475
1981	0.2422248666
1982	0.2420274567
1983	0.2419081485
1984	0.241830002
1985	0.2417128944
1986	0.2415535248
1987	0.2414305563
1988	0.2413350288
1989	0.2412475631
1990	0.2411094817
1991	0.2409107918
1992	0.2407758318
1993	0.2405838563
1994	0.2404824005
1995	0.2403500229
1996	0.2401773145
1997	0.2399077987
1998	0.2397735798
1999	0.239669564
2000	0.2395152021
2001	0.2394054825
2002	0.2391776898
2003	0.2391031138
2004	0.2390287173
2005	0.2389029867
2006	0.2388225946
2007	0.2387132118
2008	0.2386287552
2009	0.2385263562
2010	0.2384155588
2011	0.2382762199
2012	0.2381621439
2013	0.2380320793
2014	0.2379286923
2015	0.2378230148
2016	0.2377225246
2017	0.2376331725
2018	0.2375070152
2019	0.2374250287
2020	0.2373188123
2021	0.2372735412
2022	0.2370834968
2023	0.2370019594
2024	0.2368660787
2025	0.2367282444
2026	0.2365588145
2027	0.2364793431
2028	0.2363409249
2029	0.2362230763
2030	0.2361304681
2031	0.2360553306
2032	0.2358730336
2033	0.2357891608
2034	0.2355930084
2035	0.2354869716
2036	0.2353645869
2037	0.2352598077
2038	0.2351634269
2039	0.2350253455
2040	0.2348900711
2041	0.234752641
2042	0.2346841056
2043	0.2344632742
2044	0.2343253051
2045	0.2341766245
2046	0.233969581
2047	0.2338597941
2048	0.2337714301
2049	0.2336760599
2050	0.2335117051
2051	0.2333908923
2052	0.2333242207
2053	0.2331693199
2054	0.2330233789
2055	0.2328989283
2056	0.232818626
2057	0.2327491249
2058	0.2325765513
2059	0.2324874013
2060	0.2323845982
2061	0.2322754625
2062	0.2321975405
2063	0.2320994531
2064	0.2319401733
2065	0.2318655748
2066	0.2317804445
2067	0.2316519518
2068	0.2315134213
2069	0.2313140577
2070	0.2312361133
2071	0.2311525997
2072	0.230959434
2073	0.2308568779
2074	0.2307087812
2075	0.2306013521
2076	0.2304935413
2077	0.2303152414
2078	0.2302507256
2079	0.2301483267
2080	0.2300596034
2081	0.2299668156
2082	0.2298522904
2083	0.2297950279
2084	0.2297086175
2085	0.2295238279
2086	0.2294750761
2087	0.2294136143
2088	0.2291660154
2089	0.2290019975
2090	0.2288697996
2091	0.228804902
2092	0.228612657
2093	0.2285437623
2094	0.2284416328
2095	0.2283430738
2096	0.2282778843
2097	0.2281370184
2098	0.22800125
2099	0.2279204761
2100	0.2278153151
2101	0.227732363
2102	0.2275966394
2103	0.2274962166
2104	0.2273290998
2105	0.2271971489
2106	0.2271120859
2107	0.2270345232
2108	0.2269023028
2109	0.226780996
2110	0.2266613509
2111	0.2265397073
2112	0.2264159303
2113	0.2263134191
2114	0.226224853
2115	0.2260573768
2116	0.2259638704
2117	0.2258904396
2118	0.2258096882
2119	0.2257253438
2120	0.2255923374
2121	0.2254478561
2122	0.2253594921
2123	0.2252375566
2124	0.2251343492
2125	0.2250495108
2126	0.224983468
2127	0.2248668095
2128	0.2247667235
2129	0.2246832774
2130	0.2245222012
2131	0.2244007596
2132	0.2243049403
2133	0.2242388525
2134	0.2240884429
2135	0.2239415363
2136	0.2237983574
2137	0.2236086724
2138	0.223498122
2139	0.2233451523
2140	0.2232188154
2141	0.2231218059
2142	0.2230213157
2143	0.2229579676
2144	0.2228089726
2145	0.2226700379
2146	0.2224778378
2147	0.2224081122
2148	0.2223510293
2149	0.2221933215
2150	0.2219944295
2151	0.2218100665
2152	0.2217148984
2153	0.2216323729
2154	0.2215311417
2155	0.2214644476
2156	0.2213882996
2157	0.2213017995
2158	0.2212130088
2159	0.2211170547
2160	0.2210109506
2161	0.2208296865
2162	0.2207497435
2163	0.2206327482
2164	0.220565897
2165	0.2204736481
2166	0.2203868111
2167	0.2202808866
2168	0.2202001576
2169	0.2201426031
2170	0.2200651527
2171	0.2200070592
2172	0.219901
2173	0.219768308
2174	0.2197107985
2175	0.2195794763
2176	0.2194686115
2177	0.2193301708
2178	0.2192357437
2179	0.2190998406
2180	0.2190113194
2181	0.2188892715
2182	0.21872961
2183	0.2185983553
2184	0.2184430502
2185	0.2183512729
2186	0.2182535673
2187	0.2181700986
2188	0.2180759635
2189	0.2179103961
2190	0.2177987678
2191	0.2176338291
2192	0.217509895
2193	0.217384591
2194	0.2173188401
2195	0.2172273323
2196	0.2171428532
2197	0.2170239491
2198	0.2169645308
2199	0.2168888769
2200	0.2167847039
2201	0.2167310343
2202	0.2166694602
2203	0.216554733
2204	0.2164652911
2205	0.2163681693
2206	0.2162368471
2207	0.2160879869
2208	0.2160361138
2209	0.2159222623
2210	0.2158174606
2211	0.2157337225
2212	0.2156698355
2213	0.2154948141
2214	0.2154120866
2215	0.2152237713
2216	0.2150585857
2217	0.2149511341
2218	0.2148739083
2219	0.2147684329
2220	0.2146389297
2221	0.2145299736
2222	0.2144241614
2223	0.2143017542
2224	0.2142106506
2225	0.2141513221
2226	0.2140885803
2227	0.2139915259
2228	0.213880167
2229	0.2138235557
2230	0.2136714394
2231	0.2135648861
2232	0.2134697629
2233	0.2133564953
2234	0.2132863655
2235	0.2132163704
2236	0.21315035
2237	0.2130167598
2238	0.2128299716
2239	0.2127432469
2240	0.2126232201
2241	0.2124813661
2242	0.2124178608
2243	0.2123736002
2244	0.2122218432
2245	0.2121573723
2246	0.2120780355
2247	0.2119768043
2248	0.2118776615
2249	0.2117622606
2250	0.2116992942
2251	0.2115889683
2252	0.2114833807
2253	0.2114128242
2254	0.2113257626
2255	0.211137672
2256	0.2109977941
2257	0.2109151339
2258	0.2108528637
2259	0.2107964994
2260	0.2107150069
2261	0.2106487619
2262	0.2105575011
2263	0.2104834865
2264	0.2103755634
2265	0.2102768472
2266	0.2102123988
2267	0.2101184208
2268	0.2099982592
2269	0.2098882477
2270	0.2097502113
2271	0.2096285452
2272	0.209539777
2273	0.2094425878
2274	0.2093646209
2275	0.2092416748
2276	0.2091189308
2277	0.2090524613
2278	0.208900839
2279	0.2088332018
2280	0.208777601
2281	0.2087103905
2282	0.2085434757
2283	0.2084793866
2284	0.2083630874
2285	0.2082522675
2286	0.20814275
2287	0.2080281126
2288	0.2079547941
2289	0.207910309
2290	0.2078250214
2291	0.2077609772
2292	0.2076626877
2293	0.2075659252
2294	0.2074296178
2295	0.2073726696
2296	0.2072949497
2297	0.2072004553
2298	0.2070882655
2299	0.2069707987
2300	0.2068404197
2301	0.2067333275
2302	0.2066510939
2303	0.2065518613
2304	0.206421909
2305	0.2063475125
2306	0.2062959313
2307	0.2061126013
2308	0.2060316028
2309	0.205967087
2310	0.2058965979
2311	0.205841289
2312	0.2057736967
2313	0.205651851
2314	0.2055865267
2315	0.2055185976
2316	0.205462368
2317	0.2053902621
2318	0.2053256565
2319	0.2052187439
2320	0.2051607852
2321	0.2050719721
2322	0.2049452309
2323	0.2048766955
2324	0.2048001882
2325	0.2046564255
2326	0.2045465263
2327	0.2044144182
2328	0.2043601872
2329	0.2042547342
2330	0.2041405684
2331	0.2040708428
2332	0.2039423501
2333	0.2038184609
2334	0.2037692151
2335	0.2037084269
2336	0.203638881
2337	0.2034912558
2338	0.2033713638
2339	0.2032239183
2340	0.2031595821
2341	0.2030766973
2342	0.2029751966
2343	0.202897095
2344	0.2027487064
2345	0.2026249743
2346	0.2025736401
2347	0.2024577003
2348	0.2023844042
2349	0.2022761218
2350	0.2021882518
2351	0.2020771849
2352	0.2020264795
2353	0.2019811185
2354	0.2018361432
2355	0.2017699207
2356	0.2016751119
2357	0.2015626302
2358	0.2014650369
2359	0.2013454816
2360	0.2012975383
2361	0.201240096
2362	0.2011964418
2363	0.2011180482
2364	0.2010326933
2365	0.2009303617
2366	0.2008565941
2367	0.2007674666
2368	0.2006209418
2369	0.2005257512
2370	0.2004547007
2371	0.2003701542
2372	0.2002827333
2373	0.200171891
2374	0.2001290002
2375	0.1999731787
2376	0.1998668724
2377	0.1997767119
2378	0.1996639384
2379	0.1996174097
2380	0.1995202879
2381	0.1994335857
2382	0.1993704397
2383	0.1993353411
2384	0.1992068484
2385	0.1991653274
2386	0.1990523068
2387	0.1989627976
2388	0.1989016052
2389	0.1987968709
2390	0.1987026908
2391	0.1986187731
2392	0.1985516973
2393	0.198481792
2394	0.1984328382
2395	0.1983892961
2396	0.1983072647
2397	0.198219013
2398	0.1981412931
2399	0.1980046265
2400	0.1978290662
2401	0.1977717362
2402	0.1977157761
2403	0.1976559311
2404	0.1975513315
2405	0.1974864788
2406	0.1972505571
2407	0.1971400067
2408	0.1970896605
2409	0.1970264247
2410	0.1969608085
2411	0.1968756557
2412	0.1967835191
2413	0.1966907987
2414	0.1966297411
2415	0.1964938828
2416	0.1964183636
2417	0.1963288993
2418	0.1962069862
2419	0.1960572277
2420	0.1959538632
2421	0.1958969824
2422	0.1958588971
2423	0.1957344465
2424	0.1956150934
2425	0.1955091464
2426	0.1954466965
2427	0.1953685275
2428	0.1952773116
2429	0.1952194427
2430	0.1950741755
2431	0.1949699351
2432	0.1948669748
2433	0.1948013362
2434	0.1946888545
2435	0.1945049856
2436	0.1944605229
2437	0.1944105585
2438	0.1943018045
2439	0.1942435539
2440	0.1941531464
2441	0.1939893081
2442	0.1939183924
2443	0.1938644982
2444	0.1937957831
2445	0.1937240814
2446	0.1936071535
2447	0.1935128387
2448	0.1933723994
2449	0.1932942304
2450	0.1932222368
2451	0.1930590048
2452	0.1929283788
2453	0.1928408456
2454	0.1928065555
2455	0.1927280047
2456	0.1926377769
2457	0.1925159087
2458	0.1924336078
2459	0.1923651622
2460	0.1922609218
2461	0.1921810686
2462	0.1921313063
2463	0.1920849124
2464	0.1920307488
2465	0.1919415315
2466	0.1918477107
2467	0.191801968
2468	0.1917117626
2469	0.1916322687
2470	0.1915851787
2471	0.1915198993
2472	0.1914477036
2473	0.1913628427
2474	0.1913126313
2475	0.1912175306
2476	0.1911229687
2477	0.1910214007
2478	0.1908850484
2479	0.1908252932
2480	0.1907391299
2481	0.1906162287
2482	0.1905538687
2483	0.1904890834
2484	0.1904284749
2485	0.1902969955
2486	0.1902352867
2487	0.1901850079
2488	0.1900346881
2489	0.1899486595
2490	0.189893126
2491	0.1898012365
2492	0.1896728785
2493	0.1895839307
2494	0.1894555727
2495	0.1893675455
2496	0.1892953723
2497	0.1892454752
2498	0.1891930407
2499	0.1891228435
2500	0.1890678715
2501	0.1889743875
2502	0.1889110619
2503	0.1888518007
2504	0.1888046209
2505	0.1887232182
2506	0.1885900547
2507	0.1884838607
2508	0.1884138207
2509	0.1883648556
2510	0.1883226834
2511	0.1882267181
2512	0.188123623
2513	0.1880291622
2514	0.1878783933
2515	0.1878069161
2516	0.1877498893
2517	0.187652936
2518	0.1875554998
2519	0.1874619485
2520	0.1873194545
2521	0.1872432167
2522	0.1871836075
2523	0.1870730907
2524	0.1870300989
2525	0.186947798
2526	0.1868879867
2527	0.1868365514
2528	0.1867612456
2529	0.1867073738
2530	0.1866131488
2531	0.1865493516
2532	0.1864715307
2533	0.1863903975
2534	0.1863074004
2535	0.1862263908
2536	0.1861808839
2537	0.1861127751
2538	0.1860361555
2539	0.1859552132
2540	0.1858224314
2541	0.1857136101
2542	0.1856436936
2543	0.1855910458
2544	0.1855493564
2545	0.1854869739
2546	0.185403741
2547	0.1852061291
2548	0.1851456441
2549	0.1850597278
2550	0.185007181
2551	0.1849152352
2552	0.1848547839
2553	0.1848247042
2554	0.1847314
2555	0.1846404872
2556	0.184600381
2557	0.1845249403
2558	0.1844558547
2559	0.1843709939
2560	0.1842782173
2561	0.1841807586
2562	0.1841174218
2563	0.1840706012
2564	0.1840282269
2565	0.1839729741
2566	0.1839168905
2567	0.1838255174
2568	0.1837694113
2569	0.1836355292
2570	0.18352499
2571	0.1834455073
2572	0.1833466901
2573	0.1832859356
2574	0.1831282278
2575	0.1830867518
2576	0.1830282766
2577	0.1829683305
2578	0.1828580496
2579	0.1827912432
2580	0.1827376522
2581	0.182636028
2582	0.1825332249
2583	0.1824689785
2584	0.1824198562
2585	0.1823194109
2586	0.1822187972
2587	0.1821535853
2588	0.1820706781
2589	0.1820085089
2590	0.1819356732
2591	0.181875525
2592	0.1818164772
2593	0.1817605845
2594	0.1817066341
2595	0.1816457562
2596	0.1815571901
2597	0.1814846463
2598	0.1814007959
2599	0.1812976335
2600	0.1811799533
2601	0.1811026713
2602	0.1809827343
2603	0.180927897
2604	0.1808133045
2605	0.1807614987
2606	0.1806910994
2607	0.180593259
2608	0.1805350084
2609	0.1804372017
2610	0.1803482538
2611	0.1802975709
2612	0.1802263969
2613	0.180140997
2614	0.1800949512
2615	0.1800268088
2616	0.1799661666
2617	0.1799190204
2618	0.1798422661
2619	0.1797479401
2620	0.1796562975
2621	0.1795952511
2622	0.1794320641
2623	0.1793789783
2624	0.17926799
2625	0.1791762014
2626	0.1791319072
2627	0.179046833
2628	0.1790011689
2629	0.178913254
2630	0.1788643675
2631	0.1787969773
2632	0.1787140027
2633	0.1786622419
2634	0.1786110536
2635	0.1785297183
2636	0.1784370989
2637	0.1783719207
2638	0.1783078764
2639	0.1781911955
2640	0.1781482823
2641	0.1780973074
2642	0.1780381248
2643	0.1779438437
2644	0.1778920604
2645	0.1778389185
2646	0.1777889429
2647	0.1776902042
2648	0.1775858516
2649	0.1775356964
2650	0.17741796
2651	0.1773744405
2652	0.1773282936
2653	0.1772270736
2654	0.1771387433
2655	0.1770856351
2656	0.1770152583
2657	0.1769601964
2658	0.1769122418
2659	0.1768114821
2660	0.1767131702
2661	0.1766753207
2662	0.176605292
2663	0.1765596391
2664	0.1764818406
2665	0.1764221528
2666	0.176375568
2667	0.1763065835
2668	0.1762501967
2669	0.1761420603
2670	0.1760554254
2671	0.1759907748
2672	0.1759253159
2673	0.1757608937
2674	0.1756515222
2675	0.1755594979
2676	0.1754717515
2677	0.1753980736
2678	0.1753364434
2679	0.1752845702
2680	0.175144771
2681	0.175076752
2682	0.1750153688
2683	0.1749682002
2684	0.1749152941
2685	0.1748470618
2686	0.1747796043
2687	0.1747035012
2688	0.174651628
2689	0.1745847768
2690	0.1745042948
2691	0.1743971914
2692	0.1743159908
2693	0.1742554834
2694	0.1741903276
2695	0.1741395548
2696	0.174066966
2697	0.1739799157
2698	0.1738715098
2699	0.1737219647
2700	0.1736678347
2701	0.1735327849
2702	0.1735053999
2703	0.1734123426
2704	0.1733556639
2705	0.1732703203
2706	0.173205883
2707	0.1731135331
2708	0.1730692837
2709	0.1729665817
2710	0.1729148432
2711	0.1728556382
2712	0.1727971294
2713	0.1727194432
2714	0.1726518397
2715	0.1725769268
2716	0.1724852281
2717	0.1723845245
2718	0.1723279132
2719	0.172226929
2720	0.1721880017
2721	0.1721150986
2722	0.1720315177
2723	0.1719667997
2724	0.1718238567
2725	0.1717841434
2726	0.1717422407
2727	0.1716448719
2728	0.171576561
2729	0.1715225658
2730	0.1714555349
2731	0.1713349803
2732	0.1712810974
2733	0.1712326375
2734	0.17117981
2735	0.1710977786
2736	0.1710583348
2737	0.170989193
2738	0.1709401381
2739	0.1708710637
2740	0.1708194488
2741	0.1707542818
2742	0.1706304824
2743	0.1705827074
2744	0.1704998002
2745	0.1704515425
2746	0.1703338848
2747	0.1702915554
2748	0.1702489902
2749	0.1701738078
2750	0.1701290532
2751	0.170039252
2752	0.169937684
2753	0.1698472316
2754	0.1698046215
2755	0.1697638977
2756	0.169686088
2757	0.1695869564
2758	0.1694872746
2759	0.1694512104
2760	0.1694172683
2761	0.1693746245
2762	0.1693237619
2763	0.1692642538
2764	0.1692275945
2765	0.1691146525
2766	0.1690594446
2767	0.1689546205
2768	0.1689060596
2769	0.1688358736
2770	0.1687898615
2771	0.1687009698
2772	0.1686456496
2773	0.1685956965
2774	0.1685302375
2775	0.1684697637
2776	0.1684069209
2777	0.168328954
2778	0.1682294968
2779	0.1681752321
2780	0.1680921115
2781	0.1679883091
2782	0.1678879312
2783	0.1678454222
2784	0.1677666131
2785	0.1677151554
2786	0.16767716
2787	0.1676359198
2788	0.1675364176
2789	0.1674341422
2790	0.1673895223
2791	0.1673338429
2792	0.1672911991
2793	0.1672267731
2794	0.1671431473
2795	0.1670475638
2796	0.1669939391
2797	0.1668992425
2798	0.166834794
2799	0.1667829546
2800	0.1667034607
2801	0.1666169268
2802	0.1665670972
2803	0.1665189629
2804	0.1664408388
2805	0.1663682052
2806	0.1662702188
2807	0.1662111598
2808	0.1661710985
2809	0.1661153854
2810	0.1660475798
2811	0.1659889249
2812	0.1659351206
2813	0.1658732096
2814	0.1658038209
2815	0.1657407871
2816	0.1656939329
2817	0.1656125976
2818	0.1655445113
2819	0.1654404169
2820	0.165393776
2821	0.1653410271
2822	0.1652601746
2823	0.1652080432
2824	0.1651096976
2825	0.1650323706
2826	0.1649591419
2827	0.1648755386
2828	0.1647920138
2829	0.1647477532
2830	0.1646641948
2831	0.1645905843
2832	0.1645339955
2833	0.1644300471
2834	0.1643072918
2835	0.1642490075
2836	0.1641399055
2837	0.1640990807
2838	0.1640466686
2839	0.1639649965
2840	0.1638955852
2841	0.1638155861
2842	0.1637370802
2843	0.1636809292
2844	0.1635914087
2845	0.1635474738
2846	0.1634657792
2847	0.1634126485
2848	0.1633356472
2849	0.1632116569
2850	0.1631161744
2851	0.1630699826
2852	0.1630165937
2853	0.1629664945
2854	0.1629123758
2855	0.16282619
2856	0.1627619437
2857	0.1626795866
2858	0.1625939286
2859	0.1625567416
2860	0.1624750807
2861	0.1624407344
2862	0.162369639
2863	0.1623243342
2864	0.1622721354
2865	0.1622273696
2866	0.1621491669
2867	0.1620699761
2868	0.162008256
2869	0.1619718887
2870	0.1619067553
2871	0.1618774392
2872	0.1617961039
2873	0.1617526741
2874	0.1616696883
2875	0.1616251246
2876	0.1615677048
2877	0.1615143271
2878	0.1614518773
2879	0.1614024294
2880	0.161324047
2881	0.161265336
2882	0.1612293504
2883	0.1611660023
2884	0.1610907975
2885	0.1610425061
2886	0.1609858835
2887	0.1609414882
2888	0.1608767029
2889	0.1608409643
2890	0.1607537568
2891	0.1607073966
2892	0.1606089386
2893	0.1605054618
2894	0.1604576083
2895	0.160393856
2896	0.1603473722
2897	0.1602866964
2898	0.1602126929
2899	0.1601658162
2900	0.1600933847
2901	0.1600076368
2902	0.159974301
2903	0.1599234159
2904	0.1598575977
2905	0.1597851661
2906	0.1597509995
2907	0.1597127346
2908	0.1596485781
2909	0.1595615277
2910	0.1594744213
2911	0.1593931084
2912	0.159349297
2913	0.1592694774
2914	0.1592366806
2915	0.1591773858
2916	0.1591307448
2917	0.1590772886
2918	0.1590416959
2919	0.1589442598
2920	0.1588711433
2921	0.158827141
2922	0.1587885954
2923	0.1587579094
2924	0.1587099997
2925	0.1586724086
2926	0.1586422503
2927	0.1586075559
2928	0.1585488674
2929	0.1584040941
2930	0.158284348
2931	0.1582442755
2932	0.1581833975
2933	0.1581289307
2934	0.1580848048
2935	0.1580209851
2936	0.1579418505
2937	0.1578633334
2938	0.1577522328
2939	0.1576987653
2940	0.1576348334
2941	0.1575884507
2942	0.1575534981
2943	0.1574930692
2944	0.1574211654
2945	0.1573678888
2946	0.1572913029
2947	0.1572517805
2948	0.1571591723
2949	0.1571059855
2950	0.1570372929
2951	0.156968982
2952	0.1568706251
2953	0.1567998217
2954	0.156728221
2955	0.1566371286
2956	0.1565869733
2957	0.1565388391
